id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
7806,boardgame,King Me!,1998,3,6,30,30,30,8,1713,6.37801,6.10705,1769,89,30,193,580,191,1.2199
114387,boardgame,Thebes: The Tomb Raiders,2013,2,4,30,30,30,8,443,7.05268,6.1068,1165,53,76,248,167,37,2.0811
73863,boardgame,Grimoire,2010,2,5,30,30,30,12,1012,6.54456,6.10663,1715,117,51,284,289,86,1.8488
2639,boardgame,Panzer Leader,1974,2,2,90,90,90,12,1199,6.53645,6.1065,2773,187,20,73,461,196,3.0969
1338,boardgame,Volldampf,2001,2,6,90,90,90,12,541,6.87332,6.10579,629,29,74,133,238,51,2.8824
420,boardgame,Rail Baron,1977,3,6,240,240,240,10,1293,6.53765,6.10477,1931,123,58,114,565,165,2.2788
172220,boardgame,Dungeons & Dragons: Temple of Elemental Evil Board Game,2015,1,5,60,60,60,14,280,7.88071,6.10434,976,14,185,640,70,37,2.6486
104994,boardgame,City Tycoon,2011,2,5,120,60,120,10,736,6.66057,6.10391,869,76,67,227,193,71,2.8028
25584,boardgame,If Wishes Were Fishes!,2007,2,5,45,45,45,10,1003,6.53583,6.10351,1164,74,45,166,391,113,1.9381
98347,boardgame,Empires of the Void,2012,2,4,120,120,120,12,510,6.95347,6.10321,1033,48,251,869,196,52,2.8846
267,boardgame,Tycoon,1998,2,4,90,90,90,10,594,6.81711,6.10304,883,90,33,60,234,74,2.6757
31503,boardgame,Slide 5,2007,2,10,30,30,30,8,943,6.5457,6.10298,1233,90,24,60,363,115,1.2957
5684,boardgame,18EU,2001,2,6,300,300,300,14,270,7.59606,6.1029,292,6,68,92,116,34,4.2647
38797,boardgame,Uruk: Wiege der Zivilisation,2008,2,4,60,60,60,12,581,6.8054,6.10257,704,30,59,146,218,68,2.5
4286,boardgame,A Game of Thrones Collectible Card Game,2002,2,5,30,30,30,0,575,6.92993,6.10182,783,53,25,52,231,67,2.8955
138788,boardgame,Dungeon Roll,2013,1,4,15,15,15,8,4028,6.24273,6.10063,7879,414,51,405,1189,384,1.3438
37208,boardgame,Court of the Medici,2009,2,2,25,25,25,12,772,6.63767,6.10025,1331,92,62,251,391,65,1.9077
29285,boardgame,Case Blue,2007,1,2,0,0,0,12,224,8.26528,6.09953,572,3,116,323,113,66,4.5758
22278,boardgame,The Thief of Baghdad,2006,2,4,45,45,45,8,1257,6.45447,6.09949,1386,62,63,188,375,164,1.8537
20545,boardgame,Rory's Story Cubes,2005,1,12,20,20,20,8,1300,6.4438,6.09949,3508,60,23,142,381,104,1.1538
29687,boardgame,Leaping Lemmings,2010,2,6,60,60,60,10,1013,6.51271,6.09907,1266,108,43,174,368,104,1.8365
152242,boardgame,Ultimate Werewolf: Deluxe Edition,2014,5,75,30,30,30,8,275,7.76846,6.09903,1035,20,13,79,87,14,1.4286
122891,boardgame,Courtier,2012,2,4,45,45,45,10,651,6.75104,6.09901,1101,53,58,239,176,57,2.3509
2582,boardgame,Catch Phrase!,1994,4,16,30,30,30,12,1832,6.39678,6.09858,2262,81,12,58,659,155,1.1355
139562,boardgame,Rockwell,2013,2,4,90,90,90,14,324,7.42481,6.09839,490,10,56,215,85,33,3.0909
15826,boardgame,Triumph of Chaos,2005,2,2,360,360,360,12,289,7.59462,6.09814,717,23,104,306,179,90,4.3222
80771,boardgame,Dungeon Raiders,2011,3,5,20,20,20,8,756,6.68029,6.09719,1121,44,44,210,185,65,1.4154
157958,boardgame,DungeonQuest Revised Edition,2014,1,4,60,60,60,14,345,7.41058,6.0952,747,11,83,319,92,29,1.931
10660,boardgame,Micropul,2004,1,2,30,30,30,9,614,6.80292,6.09447,895,16,30,259,377,105,1.9333
12234,boardgame,DAK2,2004,1,2,360,360,360,14,221,8.216,6.09414,613,6,93,219,104,60,4.3667
17394,boardgame,The Burning Blue,2006,2,2,300,300,300,12,293,7.63833,6.09271,969,35,61,157,186,92,4.0217
20806,boardgame,Three-Dragon Ante,2005,2,6,20,20,20,12,1256,6.47583,6.09194,2037,78,34,135,387,137,1.708
371,boardgame,Mystery Rummy: Murders in the Rue Morgue,1999,2,4,40,20,40,8,639,6.7338,6.09193,1270,36,85,164,269,74,1.7027
105187,boardgame,MIL (1049),2011,2,5,90,90,90,12,546,6.87549,6.0916,894,58,47,224,154,71,3.9014
95234,boardgame,Cthulhu Gloom,2011,2,5,60,60,60,13,980,6.55731,6.09137,2689,71,51,250,219,64,1.7656
7349,boardgame,The Korean War,1986,1,2,180,180,180,15,303,7.56606,6.09004,860,20,62,111,134,65,3.6615
7104,boardgame,Ace of Aces: Powerhouse Series,1981,2,2,20,20,20,12,387,7.18456,6.0896,636,18,43,47,161,49,1.7959
130882,boardgame,Cardline: Animals,2012,2,8,15,15,15,7,666,6.72502,6.08951,1211,17,23,102,150,47,1.1915
163370,boardgame,Carcassonne: Gold Rush,2014,2,5,30,30,30,8,341,7.28982,6.08882,742,11,56,157,78,16,1.8125
38749,boardgame,Catan Geographies: Germany,2008,3,4,60,60,60,10,494,6.92231,6.08882,881,27,45,151,165,52,2.3654
5419,boardgame,Magna Grecia,2003,2,4,90,90,90,12,768,6.61383,6.08865,1087,104,55,114,367,92,2.9565
2689,boardgame,British Rails,1984,2,6,180,180,180,12,566,6.88244,6.0884,923,30,26,60,216,73,2.5753
3893,boardgame,Full Thrust,1992,2,6,120,120,120,12,374,7.22394,6.08783,612,8,19,66,125,60,2.6333
82168,boardgame,Escape from the Aliens in Outer Space,2010,2,8,45,30,45,13,781,6.6642,6.08782,1264,37,93,396,230,54,1.8148
12632,boardgame,Goldbru,2004,3,4,60,60,60,10,1145,6.45317,6.08718,1602,142,34,107,503,133,2.5263
60131,boardgame,Ugg-Tect,2009,4,8,45,45,45,8,1241,6.42193,6.08657,1942,69,130,484,376,96,1.2083
85250,boardgame,The Dwarf King,2011,3,5,40,40,40,10,904,6.54634,6.08621,1405,47,62,221,221,66,1.4697
98242,boardgame,Star Trek Deck Building Game: The Next Generation,2011,2,5,60,60,60,13,896,6.61635,6.08614,1803,127,33,141,237,64,2.4688
19650,boardgame,Il Principe,2005,2,5,60,60,60,10,1051,6.48914,6.08543,1798,192,19,91,425,151,2.8411
32944,boardgame,Neue Heimat,2007,2,5,45,45,45,10,409,7.04384,6.08536,324,9,149,255,180,44,2.5
30356,boardgame,Heartland,2009,2,5,60,45,60,8,533,6.82139,6.08456,681,41,101,217,178,59,2.1017
19184,boardgame,Lectio,2004,3,5,20,20,20,8,494,6.90999,6.08455,465,8,163,297,234,47,1.9574
142854,boardgame,Infection: Humanity's Last Gasp,2013,1,1,45,45,45,13,284,7.5334,6.08408,566,20,106,308,111,28,2.0357
550,boardgame,Barbarossa,1988,3,4,60,60,60,12,1157,6.47457,6.0833,1851,102,39,119,418,130,1.5769
176494,boardgame,Isle of Skye: From Chieftain to King,2015,2,5,60,60,60,8,279,7.55873,6.08304,536,2,189,705,65,35,2.3143
30662,boardgame,Travel Carcassonne,2007,2,5,30,30,30,8,347,7.25611,6.08296,779,16,25,80,114,32,1.875
1710,boardgame,The Siege of Jerusalem (second edition),1989,1,2,300,300,300,12,448,7.02414,6.08289,1193,44,56,120,212,78,3.9103
22457,boardgame,Axis & Allies: Battle of the Bulge,2006,2,2,180,180,180,12,653,6.76789,6.08285,1407,74,39,127,251,85,2.6588
815,boardgame,Chrononauts,2000,1,6,30,30,30,11,4045,6.24295,6.08268,6075,227,90,423,1276,384,1.8385
135649,boardgame,Tales & Games: The Three Little Pigs,2013,2,5,20,20,20,7,824,6.61998,6.0825,1674,39,76,267,209,47,1.1915
1260,boardgame,Rook,1906,2,6,45,45,45,8,1685,6.37029,6.08117,4334,227,4,50,670,163,1.8896
3986,boardgame,Battle for Germany,1975,2,4,180,180,180,12,424,7.06141,6.08075,890,41,34,84,271,66,2.1667
29308,boardgame,Beowulf: The Movie Board Game,2007,2,4,30,30,30,10,1256,6.41253,6.07985,2319,352,16,64,510,121,2.1488
137397,boardgame,Via Appia,2013,2,4,45,45,45,8,612,6.74397,6.07972,1005,37,106,349,174,44,1.9545
42898,boardgame,Pocket Battles: Celts vs. Romans,2009,2,2,30,30,30,8,984,6.52725,6.07953,2251,128,73,261,345,125,1.872
154003,boardgame,Pagoda,2014,2,2,45,30,45,8,527,6.84648,6.07941,1068,40,98,297,123,34,1.9412
13532,boardgame,Guderian's Blitzkrieg II,2001,2,2,4500,4500,4500,12,196,8.23219,6.07934,740,20,54,136,85,51,4.3529
4090,boardgame,2nd Fleet,1986,2,2,240,240,240,12,416,7.12367,6.07892,987,43,31,63,173,77,3.3896
153,boardgame,Take 5!,1998,2,6,60,60,60,10,1236,6.41796,6.0784,1979,47,17,71,313,143,1.5035
58602,boardgame,Cable Car,2009,2,6,45,45,45,8,661,6.67988,6.0775,825,23,103,253,220,57,1.8246
38194,boardgame,Cheaty Mages!,2008,3,6,30,30,30,12,1188,6.44372,6.07654,2139,109,54,248,308,81,1.5679
4258,boardgame,Totaler Krieg!,1999,2,3,360,360,360,12,298,7.51853,6.0762,597,44,40,74,141,67,4.0448
63632,boardgame,Jerusalem,2010,2,4,90,90,90,12,563,6.85957,6.07586,761,66,42,113,169,67,2.9254
117960,boardgame,Saint Malo,2012,2,5,45,45,45,9,954,6.47083,6.0758,1619,74,99,277,275,84,1.9167
4212,boardgame,Here Come the Rebels,1993,2,2,180,180,180,12,271,7.55632,6.07573,791,14,41,71,103,45,3.3778
12346,boardgame,Spooky Stairs,2003,2,4,15,15,15,4,875,6.56178,6.07533,1331,21,70,187,311,106,1.1132
155689,boardgame,Dungeons & Dragons: Attack Wing,2014,2,99,30,30,30,14,273,7.78275,6.07517,915,25,59,254,76,23,2.8696
57163,boardgame,Gonzaga,2009,2,4,45,45,45,8,672,6.68597,6.07431,948,70,34,129,251,76,2.4605
141423,boardgame,Dead Men Tell No Tales,2015,2,5,75,60,75,13,367,7.52836,6.07413,941,20,142,544,140,57,2.3509
40444,boardgame,Livingstone,2009,2,5,35,35,35,8,1110,6.45437,6.07343,1528,135,66,174,367,100,1.99
61458,boardgame,Kaigan,2009,3,4,90,90,90,12,395,7.04415,6.07287,408,14,72,169,142,48,2.9375
1758,boardgame,Advanced Heroquest,1989,1,5,120,120,120,10,903,6.62525,6.07257,1662,53,167,275,351,79,2.8734
18291,boardgame,Unpublished Prototype,0,0,0,0,0,0,0,433,7.00323,6.07254,695,15,141,510,725,91,2.2088
214,boardgame,Caf International,1989,2,4,60,45,60,10,1712,6.30765,6.07227,2046,83,54,152,473,181,1.674
124847,boardgame,1911 Amundsen vs Scott,2013,2,2,20,20,20,12,426,7.06589,6.07191,613,19,39,118,106,49,1.8163
34127,boardgame,Ticket to Ride: The Card Game,2008,2,4,30,30,30,8,3168,6.2086,6.07174,4508,263,54,250,946,314,1.8567
626,boardgame,War and Peace,1980,2,6,240,240,240,12,845,6.6358,6.07171,1912,143,13,54,338,132,3.3636
2455,boardgame,India Rails,1998,2,6,180,180,180,12,435,7.01622,6.07158,725,30,30,65,170,58,2.5862
168998,boardgame,Marvel Dice Masters: Age of Ultron,2015,2,2,15,15,15,14,203,8.15764,6.07139,750,38,56,163,35,13,2.3077
29663,boardgame,Star Fleet Battles: Captain's Edition Basic Set,1990,1,6,180,180,180,12,348,7.32437,6.07113,824,43,18,56,111,65,4.1846
34373,boardgame,Tiki Topple,2008,2,4,20,20,20,10,1169,6.40871,6.07071,1594,66,44,145,365,134,1.3433
17651,boardgame,Under the Lily Banners,2005,1,2,300,300,300,12,248,7.71093,6.06992,797,13,58,119,127,51,3.5686
84159,boardgame,Junta: Viva el Presidente!,2010,3,5,60,45,60,10,977,6.54895,6.06973,1325,65,82,283,257,63,1.9048
2238,boardgame,PanzerBlitz,1970,2,2,90,90,90,12,1293,6.44636,6.06956,2761,185,21,70,571,192,3.0469
20079,boardgame,Pacific Typhoon,2008,3,7,120,120,120,10,669,6.66927,6.06953,1070,59,35,97,276,118,2.0254
131118,boardgame,Asgard,2012,2,4,90,90,90,12,430,6.99358,6.06897,1179,73,64,226,150,51,3.6471
29773,boardgame,Cheeky Monkey,2007,2,6,15,15,15,7,703,6.6303,6.06889,774,19,47,122,292,78,1.1538
96704,boardgame,Fealty,2011,2,4,30,30,30,0,494,6.86472,6.06845,748,69,42,179,179,34,2.5
782,boardgame,"Win, Place & Show",1966,3,6,120,120,120,8,670,6.69684,6.06837,1373,136,25,59,308,91,2.0879
13293,boardgame,Vs. System,2004,2,2,15,15,15,10,659,6.7454,6.06788,1050,113,27,31,272,70,2.6143
56786,boardgame,Kuhhandel Master,2009,2,6,60,60,60,10,485,6.89827,6.06717,907,19,25,73,104,32,1.75
66081,boardgame,Pocket Battles: Elves vs. Orcs,2010,2,2,20,20,20,8,619,6.74249,6.06708,1721,76,53,178,181,73,2.0548
1213,boardgame,Nuclear Escalation,1983,2,6,30,30,30,10,836,6.58115,6.06706,1453,61,30,59,228,82,1.5976
444,boardgame,Midnight Party,1989,2,8,30,30,30,8,1187,6.42154,6.06696,1718,89,83,228,530,137,1.1606
156180,boardgame,Eggs and Empires,2014,2,6,25,25,25,8,394,7.06193,6.0667,842,17,48,155,126,27,1.2963
12140,boardgame,Stalingrad Pocket (second edition),1996,2,2,180,180,180,15,348,7.32927,6.06659,1045,38,46,102,159,62,2.6452
169654,boardgame,Deep Sea Adventure,2014,3,6,30,30,30,8,417,7.01432,6.06599,678,3,89,258,132,42,1.1667
24843,boardgame,Graenaland,2006,3,5,90,90,90,12,568,6.77613,6.06589,673,25,106,245,231,80,3.0125
176229,boardgame,Tides of Time,2015,2,2,20,15,20,8,314,7.32717,6.06515,955,10,161,842,105,31,1.6452
91189,boardgame,Ristorante Italia,2011,2,5,90,90,90,10,436,7.0331,6.06454,634,30,70,191,106,48,2.4375
20080,boardgame,Aqua Romana,2005,2,4,60,45,60,8,1309,6.37811,6.06408,1651,111,50,187,449,156,2.1859
10174,boardgame,Bitter Woods (fourth edition),2003,2,4,240,240,240,12,272,7.67762,6.06391,580,22,63,173,174,48,3.125
4211,boardgame,Stonewall Jackson's Way,1992,1,2,180,180,180,12,286,7.53504,6.06342,821,34,28,76,109,49,3.3469
146816,boardgame,Sanssouci,2013,2,4,45,30,45,8,427,6.9531,6.06268,667,9,108,263,121,36,2.0833
32441,boardgame,Bezzerwizzer,2007,2,4,45,45,45,14,1267,6.42889,6.06258,2075,148,8,80,325,76,1.6974
163640,boardgame,Eminent Domain: Microcosm,2014,2,2,15,15,15,13,477,6.87756,6.06207,1954,54,26,146,189,45,1.8667
110524,boardgame,"Goblins, Inc.",2012,2,4,60,60,60,13,741,6.59879,6.06192,1105,57,74,373,208,62,2.3065
173090,boardgame,The Game: Spiel... so lange du kannst!,2015,1,5,20,20,20,8,667,6.64744,6.06173,982,17,66,246,169,81,1.3704
35669,boardgame,Bastogne: Screaming Eagles under Siege,2009,2,2,300,300,300,0,275,7.4812,6.06162,874,16,40,107,132,44,2.6136
117914,boardgame,Milestones,2012,2,4,60,60,60,10,670,6.62777,6.06149,993,68,83,285,212,64,2.6094
25420,boardgame,UR,2006,3,4,45,45,45,10,840,6.52095,6.06131,1026,67,38,135,368,141,3.078
3154,boardgame,Nautilus,2002,2,4,120,120,120,12,1148,6.42552,6.06116,1977,154,52,170,459,123,2.6667
30804,boardgame,Song of Blades and Heroes,2007,2,6,45,45,45,12,247,7.76065,6.05956,523,3,30,134,85,33,2.2121
39813,boardgame,Qwirkle Cubes,2009,2,4,45,45,45,6,709,6.61772,6.059,1186,34,40,132,227,66,1.5909
6542,boardgame,Lock 'N Load: Forgotten Heroes  Vietnam,2003,2,2,60,60,60,12,311,7.47717,6.05848,870,35,79,200,178,41,3.0244
141,boardgame,Andromeda,1999,3,5,60,60,60,10,1108,6.42133,6.05781,1446,96,29,100,426,120,2.225
10081,boardgame,Axis & Allies: D-Day,2004,2,3,120,120,120,12,1502,6.4078,6.05781,2675,220,48,124,522,168,2.3929
3141,boardgame,The Bucket King,2002,2,6,45,45,45,10,1371,6.34125,6.05776,1169,48,47,113,527,179,1.2346
1666,boardgame,Battle Hymn,1986,1,1,240,240,240,12,316,7.41474,6.05764,898,40,120,188,158,49,3.2041
227,boardgame,Knightmare Chess,1994,2,2,60,60,60,10,1183,6.42047,6.05749,2014,94,32,93,433,98,2.602
6539,boardgame,Formula D Mini,2003,2,6,60,60,60,8,848,6.52266,6.05686,970,57,56,80,368,128,1.7422
756,boardgame,Black Vienna,1987,3,6,60,60,60,10,388,7.02997,6.05654,422,10,80,169,212,49,2.5918
3230,boardgame,Tyros,2002,3,4,90,90,90,10,790,6.53835,6.05641,1123,60,61,129,285,103,2.466
159503,boardgame,The Captain Is Dead,2014,2,7,90,90,90,12,307,7.49153,6.05588,600,9,82,254,100,36,2.4722
32838,boardgame,The Battle for Normandy,2009,2,8,240,240,240,0,227,7.90352,6.0556,811,23,55,155,123,53,3.7925
92666,boardgame,Hegemonic,2013,2,6,180,180,180,13,377,7.09761,6.0553,1069,88,123,539,183,41,3.6341
65200,boardgame,Asteroyds,2010,2,6,30,30,30,10,859,6.50069,6.05521,1320,94,40,178,285,67,2.209
131891,boardgame,Lost Legends,2013,3,5,70,70,70,10,741,6.57084,6.05487,1353,85,109,453,238,54,2.3889
1038,boardgame,Tantrix,1991,1,4,30,30,30,8,1296,6.40221,6.05471,2021,54,42,144,383,143,2.2238
156,boardgame,Wildlife Adventure,1985,2,6,60,60,60,10,466,6.90322,6.05453,688,58,33,55,207,54,1.8519
140457,boardgame,Ultimate Werewolf: Inquisition,2013,3,12,60,30,60,8,566,6.79223,6.0541,1093,49,38,178,141,34,1.6176
38657,boardgame,Cities,2008,1,4,15,15,15,8,945,6.44612,6.05377,1316,101,40,131,391,107,1.6729
105593,boardgame,Mogel Motte,2011,3,5,20,20,20,7,728,6.58802,6.05344,1323,21,25,84,148,67,1.1642
145588,boardgame,Citrus,2013,2,5,60,60,60,10,359,7.10704,6.05199,409,7,114,312,104,28,2.5357
61484,boardgame,Zombie State: Diplomacy of the Dead,2010,2,5,180,180,180,13,703,6.62812,6.05191,1046,96,70,298,240,75,3.2
1561,boardgame,Clue Master Detective,1988,3,10,60,60,60,8,837,6.56848,6.05169,1548,107,28,99,323,79,1.8101
437,boardgame,Master Labyrinth,1991,2,4,30,20,30,10,1674,6.3055,6.05122,2828,196,33,92,553,160,1.7875
24878,boardgame,AT-43 Initiation Set: Operation Damocles,2006,2,2,60,60,60,12,515,6.9466,6.05111,877,53,46,132,209,75,2.8267
71021,boardgame,Evolution: The Origin of Species,2010,2,4,30,30,30,12,1078,6.46573,6.0501,1465,38,47,214,256,77,2.039
149241,boardgame,Assault on Doomrock,2014,1,4,150,150,150,10,293,7.46031,6.04971,568,15,153,621,152,32,3.0938
102898,boardgame,Sewer Pirats,2012,2,5,60,30,60,10,542,6.77416,6.04963,935,45,38,128,165,38,2.1316
4553,boardgame,Attribute,2002,3,8,30,30,30,8,1004,6.4357,6.04917,1100,77,49,176,455,117,1.1795
174660,boardgame,New York 1901,2015,2,4,45,45,45,8,337,7.28612,6.04917,765,8,230,857,97,39,2.2051
3452,boardgame,Emerald,2002,2,5,45,45,45,10,1174,6.37132,6.04884,1415,87,55,121,454,130,1.6846
2795,boardgame,Car Wars,1981,2,8,45,45,45,10,1705,6.32083,6.04876,3216,147,30,134,740,186,3.0914
2539,boardgame,Urland,2001,3,5,90,90,90,12,674,6.60735,6.04857,978,44,56,112,225,71,2.5634
42142,boardgame,Doctor Who: Solitaire Story Game,2009,1,1,45,45,45,11,248,8.1825,6.04841,425,2,24,196,129,44,2.5682
21287,boardgame,Bison: Thunder on the Prairie,2006,2,4,90,90,90,10,1087,6.41261,6.04768,1725,144,46,145,432,151,2.7152
6795,boardgame,Battleball,2003,2,2,45,45,45,8,1793,6.29836,6.04763,3260,499,39,88,980,229,1.5066
1293,boardgame,Boggle,1972,1,8,10,10,10,8,4586,6.18772,6.0475,6111,173,10,68,1465,429,1.5361
29602,boardgame,Okko: Era of the Asagiri,2008,2,2,45,45,45,12,589,6.78189,6.04646,1484,94,38,209,198,87,2.1839
124380,boardgame,Ladies & Gentlemen,2013,4,10,30,30,30,14,689,6.62032,6.04628,1420,47,166,598,172,35,1.9714
143175,boardgame,Kashgar: Hndler der Seidenstrae,2013,2,4,45,45,45,12,340,7.13511,6.04604,497,26,72,251,81,27,2.3333
7929,boardgame,Dungeons & Dragons Miniatures,2003,2,2,60,60,60,12,958,6.5374,6.04586,1509,58,61,59,367,116,2.5603
34599,boardgame,Toledo,2008,2,4,60,45,60,10,1509,6.30385,6.04512,1846,132,36,178,486,189,2.1958
9825,boardgame,Early American Chrononauts,2004,1,6,45,45,45,11,697,6.64565,6.04509,1504,45,40,114,187,69,1.8116
1821,boardgame,Grant Takes Command,2001,2,2,120,120,120,12,208,7.9335,6.04503,645,12,69,113,96,43,3.6512
35248,boardgame,Batavia,2008,3,5,60,45,60,10,864,6.52181,6.04341,1223,105,35,144,287,96,2.4271
17804,boardgame,Dungeons & Dragons Basic Game,2004,2,5,90,90,90,12,595,6.7547,6.04325,1338,49,12,66,194,56,3.0536
119337,boardgame,Aeroplanes: Aviation Ascendant,2012,3,5,120,120,120,14,563,6.71141,6.04294,806,48,62,202,216,72,2.9444
22287,boardgame,Buccaneer,2006,3,5,30,30,30,8,1444,6.30093,6.0427,1745,92,44,149,498,203,1.5764
18289,boardgame,Key Largo,2005,3,5,45,45,45,10,682,6.60903,6.04199,1064,65,58,198,219,64,2.0469
105624,boardgame,Poseidon's Kingdom,2011,2,4,45,45,45,10,416,6.91918,6.04151,689,21,98,244,175,31,2.4516
14188,boardgame,Bughouse Chess,1960,4,4,10,10,10,10,266,7.46271,6.04067,135,0,3,16,135,34,2.8235
1800,boardgame,Mythos,1996,1,10,45,45,45,10,685,6.65113,6.04033,1273,123,41,67,279,76,2.5263
4206,boardgame,Roads to Gettysburg,1993,2,2,180,180,180,12,229,7.72813,6.04028,684,12,66,112,105,45,3.4222
14683,boardgame,Men of Iron,2005,2,2,180,180,180,12,460,6.88371,6.03979,1188,41,55,166,259,92,2.7283
22198,boardgame,Great Wall of China,2006,2,5,30,30,30,10,1704,6.25478,6.03953,2149,188,35,132,638,235,1.8681
1107,boardgame,Nyet!,1997,3,5,30,30,30,10,469,6.81042,6.03931,532,18,40,110,148,49,1.9184
247,boardgame,Gloria Picktoria,1996,2,5,45,45,45,10,905,6.44139,6.03927,1571,109,26,85,386,104,1.4808
139992,boardgame,Kaosball: The Fantasy Sport of Total Domination,2014,2,4,60,60,60,13,340,7.23529,6.03909,870,35,83,286,103,31,2.5484
33434,boardgame,Funkenschlag: EnBW,2007,2,6,120,120,120,0,153,8.36451,6.03889,273,9,25,64,61,16,3.1875
293,boardgame,Bamboleo,1996,2,7,30,30,30,6,1050,6.40797,6.03821,992,40,112,230,361,87,1.1839
31954,boardgame,A Victory Denied,2009,2,2,360,360,360,0,280,7.4362,6.03776,1020,32,57,175,133,41,2.6585
24565,boardgame,Magical Athlete,2002,4,5,60,60,60,9,756,6.55489,6.03765,928,32,102,245,295,77,1.3117
68,boardgame,Successors (second edition),1997,2,4,180,180,180,12,418,7.00908,6.03624,732,45,36,54,159,63,3.1905
112869,boardgame,Munchkin Apocalypse,2012,3,6,90,90,90,10,523,6.91637,6.03576,1457,36,12,122,94,29,2.2414
155463,boardgame,DC Comics Deck-Building Game: Forever Evil,2014,2,5,0,0,0,0,289,7.44851,6.03573,798,8,58,146,64,20,2.6
92120,boardgame,Atlantis Rising,2012,2,6,60,60,60,13,620,6.67263,6.03561,955,39,227,826,225,50,2.56
29581,boardgame,Tomb,2008,1,6,90,90,90,12,1217,6.36643,6.03537,1480,105,99,432,434,159,2.6352
32114,boardgame,Merchants,2007,2,4,30,30,30,12,642,6.61533,6.03446,909,38,24,68,212,94,1.7021
9028,boardgame,Tongiaki,2004,2,6,45,45,45,10,2075,6.23568,6.03446,2410,227,43,141,850,255,1.9569
80979,boardgame,Fortuna,2011,2,4,60,60,60,10,616,6.62819,6.03434,911,52,47,183,166,64,2.4375
24,boardgame,Twilight Imperium,1997,2,6,240,240,240,12,644,6.69664,6.03431,756,61,35,60,284,50,3.48
1459,boardgame,Sharp Shooters,1994,2,6,10,10,10,10,951,6.43075,6.03298,1601,185,18,47,406,110,1.2818
66424,boardgame,Dungeon Run,2011,1,6,60,60,60,9,1268,6.38769,6.03292,1815,140,197,956,416,78,2.2051
6778,boardgame,The Settlers of Zarahemla,2003,2,4,90,90,90,12,441,6.96003,6.03277,651,59,23,75,191,49,2.551
29259,boardgame,Axis & Allies:  Guadalcanal,2007,2,2,120,120,120,10,507,6.8955,6.03231,1212,64,49,124,186,57,2.5088
2290,boardgame,Ghosts!,1980,2,2,15,15,15,6,1036,6.40267,6.03198,1300,49,47,120,353,112,1.3214
38032,boardgame,Byzanz,2008,3,6,45,45,45,8,663,6.57699,6.0319,787,23,37,104,187,73,1.6027
84465,boardgame,Ottoman Sunset,2010,1,1,30,30,30,12,292,7.43699,6.02943,611,17,64,193,145,49,1.9184
142039,boardgame,Lost Legacy,2013,2,6,30,20,30,10,646,6.62022,6.0294,933,13,94,432,199,52,1.3269
6581,boardgame,Korea: The Forgotten War,2003,2,2,360,360,360,16,188,8.08229,6.02939,705,9,62,156,100,38,4.2105
134253,boardgame,Hostage Negotiator,2015,1,1,20,20,20,13,259,7.47992,6.02885,790,17,114,372,131,34,2.0588
150926,boardgame,Roll Through the Ages: The Iron Age,2014,1,4,60,40,60,10,424,6.87809,6.02884,907,27,113,383,142,39,2.2051
257,boardgame,Kill Doctor Lucky,1996,3,7,45,45,45,12,4648,6.16558,6.0285,6581,265,90,493,1532,490,1.6531
